-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 08/15/1994 through 08/15/2024 
Location: Latitude  40.7417   Longitude 22.8516 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 233.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,WS10M,WD10M,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF
1995,9,11,20.26,7.63,2.37,262.25,-999.0,-999.0
1995,9,12,21.9,8.79,1.58,147.12,-999.0,-999.0
1995,9,13,22.48,9.7,1.8,130.94,-999.0,-999.0
1995,9,14,21.33,10.56,2.9,123.56,-999.0,-999.0
1995,9,15,22.18,9.28,2.88,250.69,-999.0,-999.0
1995,9,16,21.52,8.18,3.84,321.5,-999.0,-999.0
1995,9,17,21.77,8.61,1.66,191.44,-999.0,-999.0
1995,9,18,22.93,9.34,2.31,283.19,-999.0,-999.0
1995,9,19,19.65,9.52,4.56,119.31,-999.0,-999.0
1995,9,20,19.48,9.83,4.2,137.12,-999.0,-999.0
1995,9,21,19.4,11.35,3.11,140.5,-999.0,-999.0
1995,9,22,20.58,9.03,3.05,270.75,-999.0,-999.0
1995,9,23,17.58,7.26,4.78,331.12,-999.0,-999.0
1995,9,24,15.69,6.96,2.86,191.69,-999.0,-999.0
1995,9,25,16.01,7.75,3.55,110.75,-999.0,-999.0
1995,9,26,17.61,9.46,2.39,145.88,-999.0,-999.0
1995,9,27,18.35,9.4,2.38,186.44,-999.0,-999.0
1995,9,28,18.58,9.89,3.05,127.0,-999.0,-999.0
1995,9,29,17.09,9.4,5.95,255.94,-999.0,-999.0
1995,9,30,11.93,4.52,6.16,330.31,-999.0,-999.0
1995,10,1,13.26,5.31,2.02,161.12,-999.0,-999.0
1995,10,2,13.1,4.58,4.05,326.06,-999.0,-999.0
1995,10,3,15.15,6.16,2.23,222.19,-999.0,-999.0
1995,10,4,16.58,8.24,2.48,140.81,-999.0,-999.0
1995,10,5,15.75,8.3,1.55,125.38,-999.0,-999.0
1995,10,6,17.19,8.97,1.84,125.56,-999.0,-999.0
1995,10,7,15.49,7.26,2.66,95.44,-999.0,-999.0
1995,10,8,14.87,6.29,2.59,87.75,-999.0,-999.0
1995,10,9,15.0,5.43,2.34,78.56,-999.0,-999.0
1995,10,10,16.49,6.77,1.85,211.94,-999.0,-999.0
1995,10,11,15.91,7.45,2.98,134.56,-999.0,-999.0
1995,10,12,15.36,6.84,2.45,78.94,-999.0,-999.0
1995,10,13,15.8,7.02,2.4,109.81,-999.0,-999.0
1995,10,14,17.11,6.77,2.15,107.81,-999.0,-999.0
1995,10,15,17.55,6.84,2.63,179.75,-999.0,-999.0
1995,10,16,15.18,7.81,3.52,92.38,-999.0,-999.0
1995,10,17,14.02,6.77,3.11,91.88,-999.0,-999.0
1995,10,18,13.35,5.62,2.56,111.5,-999.0,-999.0
1995,10,19,14.12,5.55,1.77,102.94,-999.0,-999.0
1995,10,20,15.2,5.92,2.12,257.44,-999.0,-999.0
1995,10,21,14.91,6.04,3.38,325.31,-999.0,-999.0
1995,10,22,13.28,7.14,3.57,172.12,-999.0,-999.0
1995,10,23,10.48,4.58,4.75,68.69,-999.0,-999.0
1995,10,24,9.08,4.46,3.08,48.06,-999.0,-999.0
1995,10,25,10.15,4.21,2.36,198.56,-999.0,-999.0
1995,10,26,10.35,5.74,1.09,226.31,-999.0,-999.0
1995,10,27,10.3,5.74,0.98,264.88,-999.0,-999.0
1995,10,28,10.69,5.49,1.9,248.56,-999.0,-999.0
1995,10,29,11.34,5.74,2.26,253.69,-999.0,-999.0
1995,10,30,12.79,6.35,1.51,215.94,-999.0,-999.0
1995,10,31,13.8,7.08,1.49,204.94,-999.0,-999.0
1995,11,1,14.14,7.69,1.47,87.31,-999.0,-999.0
1995,11,2,13.87,7.75,2.15,128.25,-999.0,-999.0
1995,11,3,13.91,9.34,4.25,166.94,-999.0,-999.0
1995,11,4,10.49,5.49,4.88,263.94,-999.0,-999.0
1995,11,5,6.46,5.07,8.54,218.75,-999.0,-999.0
1995,11,6,2.55,2.75,3.87,323.88,-999.0,-999.0
1995,11,7,3.48,3.3,6.84,318.19,-999.0,-999.0
1995,11,8,2.13,2.75,6.99,328.5,-999.0,-999.0
1995,11,9,0.82,2.69,4.97,335.31,-999.0,-999.0
1995,11,10,2.3,2.69,2.79,296.06,-999.0,-999.0
1995,11,11,6.33,3.78,1.55,286.56,-999.0,-999.0
1995,11,12,9.87,5.07,1.76,298.94,-999.0,-999.0
1995,11,13,11.05,6.96,2.34,249.94,-999.0,-999.0
1995,11,14,12.4,8.61,4.62,123.62,-999.0,-999.0
1995,11,15,12.53,8.3,3.92,173.19,-999.0,-999.0
1995,11,16,11.64,6.47,3.05,262.38,-999.0,-999.0
1995,11,17,12.74,8.0,2.26,227.94,-999.0,-999.0
1995,11,18,15.53,8.24,4.98,221.62,-999.0,-999.0
1995,11,19,3.09,2.69,8.04,324.94,-999.0,-999.0
1995,11,20,1.72,3.23,2.29,182.44,-999.0,-999.0
1995,11,21,3.05,2.93,4.09,35.56,-999.0,-999.0
1995,11,22,1.19,2.62,2.91,257.38,-999.0,-999.0
1995,11,23,0.64,2.62,3.72,317.81,-999.0,-999.0
1995,11,24,1.73,2.44,1.63,132.69,-999.0,-999.0
1995,11,25,2.84,2.62,1.72,121.38,-999.0,-999.0
1995,11,26,3.48,3.66,1.72,99.06,-999.0,-999.0
1995,11,27,6.44,5.49,1.1,250.19,-999.0,-999.0
1995,11,28,8.8,6.77,1.98,97.38,-999.0,-999.0
1995,11,29,9.05,6.96,3.02,261.88,-999.0,-999.0
1995,11,30,7.94,6.1,2.52,201.19,-999.0,-999.0
1995,12,1,8.51,6.47,5.65,92.62,-999.0,-999.0
1995,12,2,6.83,5.55,5.17,78.81,-999.0,-999.0
1995,12,3,6.33,5.43,3.62,83.12,-999.0,-999.0
1995,12,4,8.3,6.53,8.56,88.12,-999.0,-999.0
1995,12,5,8.08,5.55,4.73,178.06,-999.0,-999.0
1995,12,6,7.4,5.74,6.41,85.12,-999.0,-999.0
1995,12,7,5.58,4.88,7.07,74.31,-999.0,-999.0
1995,12,8,3.06,3.6,4.12,80.25,-999.0,-999.0
1995,12,9,1.51,3.23,3.62,80.94,-999.0,-999.0
1995,12,10,1.18,2.99,2.52,85.38,-999.0,-999.0
1995,12,11,1.95,3.3,1.66,186.81,-999.0,-999.0
1995,12,12,2.98,4.09,2.42,93.12,-999.0,-999.0
1995,12,13,3.45,4.58,4.45,89.81,-999.0,-999.0
1995,12,14,5.16,5.13,3.27,99.12,-999.0,-999.0
1995,12,15,5.74,5.07,2.11,217.56,-999.0,-999.0
1995,12,16,6.55,5.31,2.56,158.25,-999.0,-999.0
1995,12,17,3.37,4.03,4.39,95.25,-999.0,-999.0
1995,12,18,4.48,4.58,3.06,111.5,-999.0,-999.0
1995,12,19,4.62,5.07,3.01,213.31,-999.0,-999.0
1995,12,20,4.74,4.64,3.95,329.0,-999.0,-999.0
1995,12,21,4.15,4.46,4.38,325.5,-999.0,-999.0
1995,12,22,4.44,4.21,2.86,101.06,-999.0,-999.0
1995,12,23,6.94,5.8,1.49,194.81,-999.0,-999.0
1995,12,24,10.74,7.93,3.71,188.25,-999.0,-999.0
1995,12,25,12.9,8.3,3.62,205.44,-999.0,-999.0
1995,12,26,14.24,8.85,4.07,212.12,-999.0,-999.0
1995,12,27,13.33,8.67,5.34,186.19,-999.0,-999.0
1995,12,28,11.73,6.65,2.43,228.44,-999.0,-999.0
1995,12,29,5.01,5.13,6.37,68.38,-999.0,-999.0
1995,12,30,1.58,3.48,5.09,206.62,-999.0,-999.0
1995,12,31,3.23,4.52,4.86,100.25,-999.0,-999.0
1996,1,1,10.05,7.63,5.77,161.94,-999.0,-999.0
1996,1,2,6.91,5.55,3.27,326.19,-999.0,-999.0
1996,1,3,5.69,5.13,3.63,334.88,-999.0,-999.0
1996,1,4,2.48,3.78,3.59,327.0,-999.0,-999.0
1996,1,5,0.44,3.23,4.04,319.31,-999.0,-999.0
1996,1,6,0.48,3.05,2.31,223.94,-999.0,-999.0
1996,1,7,2.3,4.03,2.41,82.25,-999.0,-999.0
1996,1,8,2.17,4.09,3.0,78.94,-999.0,-999.0
1996,1,9,3.73,4.52,3.41,68.88,-999.0,-999.0
1996,1,10,4.26,4.52,2.28,75.88,-999.0,-999.0
1996,1,11,3.67,4.39,2.62,70.25,-999.0,-999.0
1996,1,12,2.98,4.15,3.05,67.12,-999.0,-999.0
1996,1,13,2.73,3.97,3.1,60.88,-999.0,-999.0
1996,1,14,3.1,4.09,3.7,71.94,-999.0,-999.0
1996,1,15,1.65,3.11,3.28,73.25,-999.0,-999.0
1996,1,16,-1.63,2.38,2.98,103.56,-999.0,-999.0
1996,1,17,-1.06,2.32,3.63,129.69,-999.0,-999.0
1996,1,18,-0.4,2.32,2.51,314.44,-999.0,-999.0
1996,1,19,1.53,2.75,1.55,221.5,-999.0,-999.0
1996,1,20,2.51,3.66,2.88,86.75,-999.0,-999.0
1996,1,21,1.54,3.66,3.16,84.75,-999.0,-999.0
1996,1,22,0.92,3.54,4.24,88.44,-999.0,-999.0
1996,1,23,-0.56,3.05,3.64,103.88,-999.0,-999.0
1996,1,24,0.65,3.54,4.11,108.31,-999.0,-999.0
1996,1,25,5.12,5.43,3.65,124.88,-999.0,-999.0
1996,1,26,6.93,6.29,3.68,107.56,-999.0,-999.0
1996,1,27,6.59,5.86,4.63,78.5,-999.0,-999.0
1996,1,28,5.23,5.0,2.07,95.88,-999.0,-999.0
1996,1,29,5.75,5.37,2.87,110.94,-999.0,-999.0
1996,1,30,4.82,5.13,5.9,86.06,-999.0,-999.0
1996,1,31,1.36,3.23,6.23,74.56,-999.0,-999.0
1996,2,1,-0.71,2.5,2.68,76.25,-999.0,-999.0
1996,2,2,-0.77,2.44,1.73,171.69,-999.0,-999.0
1996,2,3,2.56,3.72,1.18,102.69,-999.0,-999.0
1996,2,4,3.99,4.82,1.76,227.0,-999.0,-999.0
1996,2,5,6.0,5.92,2.55,125.5,-999.0,-999.0
1996,2,6,3.41,4.7,3.65,160.5,-999.0,-999.0
1996,2,7,1.62,4.03,6.81,83.0,-999.0,-999.0
1996,2,8,2.19,4.33,6.21,46.06,-999.0,-999.0
1996,2,9,1.94,3.85,2.84,207.12,-999.0,-999.0
1996,2,10,1.15,3.23,1.7,247.5,-999.0,-999.0
1996,2,11,0.59,3.48,3.33,110.81,-999.0,-999.0
1996,2,12,1.64,3.91,4.34,104.56,-999.0,-999.0
1996,2,13,4.8,5.31,3.88,112.44,-999.0,-999.0
1996,2,14,8.54,5.74,2.04,228.0,-999.0,-999.0
1996,2,15,5.95,4.94,3.07,213.0,-999.0,-999.0
1996,2,16,2.99,4.39,3.89,80.06,-999.0,-999.0
1996,2,17,4.19,4.21,2.58,323.06,-999.0,-999.0
1996,2,18,3.31,4.46,2.38,114.12,-999.0,-999.0
1996,2,19,4.08,4.39,2.51,105.81,-999.0,-999.0
1996,2,20,8.76,6.29,5.42,156.31,-999.0,-999.0
1996,2,21,11.48,7.45,6.51,193.38,-999.0,-999.0
1996,2,22,8.23,6.1,2.19,114.75,-999.0,-999.0
1996,2,23,4.35,4.7,4.55,256.5,-999.0,-999.0
1996,2,24,2.64,3.54,3.98,242.81,-999.0,-999.0
1996,2,25,2.57,3.6,5.59,317.75,-999.0,-999.0
1996,2,26,2.87,3.48,2.22,259.44,-999.0,-999.0
1996,2,27,2.28,3.6,3.3,97.81,-999.0,-999.0
1996,2,28,0.73,3.23,4.15,90.69,-999.0,-999.0
1996,2,29,0.52,2.93,3.66,80.69,-999.0,-999.0
1996,3,1,1.78,3.05,2.74,262.94,-999.0,-999.0
1996,3,2,2.23,3.36,4.28,238.62,-999.0,-999.0
1996,3,3,-0.34,2.5,5.65,325.5,-999.0,-999.0
1996,3,4,0.38,2.5,2.48,238.56,-999.0,-999.0
1996,3,5,0.95,2.87,3.54,36.19,-999.0,-999.0
1996,3,6,0.62,2.62,3.27,306.0,-999.0,-999.0
1996,3,7,1.55,2.93,3.24,97.81,-999.0,-999.0
1996,3,8,0.85,2.93,3.51,86.75,-999.0,-999.0
1996,3,9,2.01,2.99,3.12,96.81,-999.0,-999.0
1996,3,10,1.18,2.99,2.71,100.19,-999.0,-999.0
1996,3,11,0.18,2.93,4.37,97.75,-999.0,-999.0
1996,3,12,1.97,4.09,6.73,93.94,-999.0,-999.0
1996,3,13,5.14,4.76,2.77,87.31,-999.0,-999.0
1996,3,14,5.09,5.0,4.5,77.69,-999.0,-999.0
1996,3,15,4.47,4.76,4.66,86.19,-999.0,-999.0
1996,3,16,3.33,4.52,4.02,65.5,-999.0,-999.0
1996,3,17,5.12,4.52,1.95,74.69,-999.0,-999.0
1996,3,18,5.1,4.58,3.26,127.56,-999.0,-999.0
1996,3,19,2.69,3.97,4.23,105.62,-999.0,-999.0
1996,3,20,2.98,4.03,3.37,100.44,-999.0,-999.0
1996,3,21,4.14,4.46,2.17,107.75,-999.0,-999.0
1996,3,22,3.98,3.97,2.26,108.25,-999.0,-999.0
1996,3,23,3.4,4.09,1.59,166.88,-999.0,-999.0
1996,3,24,6.06,4.21,1.27,144.94,-999.0,-999.0
1996,3,25,7.46,4.94,1.62,161.56,-999.0,-999.0
1996,3,26,8.29,5.62,2.59,273.62,-999.0,-999.0
1996,3,27,6.01,5.37,5.9,112.19,-999.0,-999.0
1996,3,28,8.64,6.59,2.76,129.69,-999.0,-999.0
1996,3,29,8.35,5.92,2.3,301.75,-999.0,-999.0
1996,3,30,9.57,5.98,2.44,251.25,-999.0,-999.0
1996,3,31,8.64,6.59,3.48,206.56,-999.0,-999.0
1996,4,1,7.52,4.64,3.55,259.62,-999.0,-999.0
1996,4,2,8.35,5.8,3.91,115.5,-999.0,-999.0
1996,4,3,10.13,6.77,4.15,103.19,-999.0,-999.0
1996,4,4,10.84,7.45,4.81,123.19,-999.0,-999.0
1996,4,5,9.45,5.98,3.09,328.44,-999.0,-999.0
1996,4,6,10.48,6.16,2.34,273.56,-999.0,-999.0
1996,4,7,11.18,5.98,1.8,232.06,-999.0,-999.0
1996,4,8,9.69,5.31,2.61,136.12,-999.0,-999.0
1996,4,9,9.26,5.62,2.18,173.69,-999.0,-999.0
1996,4,10,10.16,6.29,1.3,175.94,-999.0,-999.0
1996,4,11,10.76,6.04,1.32,281.5,-999.0,-999.0
1996,4,12,9.31,5.92,1.82,118.06,-999.0,-999.0
1996,4,13,10.45,6.16,2.1,183.56,-999.0,-999.0
1996,4,14,11.48,6.59,2.2,157.5,-999.0,-999.0
1996,4,15,7.49,4.76,7.28,293.12,-999.0,-999.0
1996,4,16,6.05,3.78,4.29,280.44,-999.0,-999.0
1996,4,17,6.71,4.21,5.08,318.75,-999.0,-999.0
1996,4,18,7.55,4.27,2.24,282.19,-999.0,-999.0
1996,4,19,9.87,5.0,1.36,208.75,-999.0,-999.0
1996,4,20,10.64,5.86,2.48,243.69,-999.0,-999.0
1996,4,21,10.49,5.86,2.17,130.69,-999.0,-999.0
1996,4,22,11.88,5.74,1.67,178.75,-999.0,-999.0
1996,4,23,13.72,6.23,1.52,219.12,-999.0,-999.0
1996,4,24,12.58,6.71,2.71,140.44,-999.0,-999.0
1996,4,25,13.13,7.32,2.28,149.5,-999.0,-999.0
1996,4,26,14.11,7.2,2.33,135.75,-999.0,-999.0
1996,4,27,13.83,6.29,1.33,116.62,-999.0,-999.0
1996,4,28,14.86,7.69,2.56,104.75,-999.0,-999.0
1996,4,29,15.31,7.57,1.87,290.06,-999.0,-999.0
1996,4,30,15.66,7.69,2.68,117.75,-999.0,-999.0
1996,5,1,15.28,8.48,2.62,158.62,-999.0,-999.0
1996,5,2,16.82,8.42,2.89,271.12,-999.0,-999.0
1996,5,3,17.15,8.24,3.23,268.44,-999.0,-999.0
1996,5,4,17.55,8.97,2.15,229.62,-999.0,-999.0
1996,5,5,19.38,9.22,1.69,144.75,-999.0,-999.0
1996,5,6,18.1,10.25,2.99,88.75,-999.0,-999.0
1996,5,7,18.51,9.95,3.59,79.62,-999.0,-999.0
1996,5,8,18.83,9.16,2.27,80.31,-999.0,-999.0
1996,5,9,19.38,9.7,2.14,108.44,-999.0,-999.0
1996,5,10,19.26,10.31,2.51,137.94,-999.0,-999.0
1996,5,11,17.13,10.38,4.23,90.31,-999.0,-999.0
1996,5,12,18.56,9.77,3.57,260.38,-999.0,-999.0
1996,5,13,18.33,8.61,2.41,223.44,-999.0,-999.0
1996,5,14,16.47,8.61,1.81,270.62,-999.0,-999.0
1996,5,15,16.34,8.85,3.13,286.88,-999.0,-999.0
1996,5,16,18.44,9.58,2.72,290.75,-999.0,-999.0
1996,5,17,19.97,9.89,2.72,284.94,-999.0,-999.0
1996,5,18,21.02,10.25,1.5,174.62,-999.0,-999.0
1996,5,19,22.51,10.25,1.5,193.12,-999.0,-999.0
1996,5,20,22.09,10.25,2.3,146.38,-999.0,-999.0
1996,5,21,23.11,9.77,3.04,235.31,-999.0,-999.0
1996,5,22,21.34,9.77,2.9,86.12,-999.0,-999.0
1996,5,23,21.43,10.01,1.53,121.31,-999.0,-999.0
1996,5,24,19.73,8.79,2.71,219.81,-999.0,-999.0
1996,5,25,18.49,9.22,2.89,141.94,-999.0,-999.0
1996,5,26,19.56,9.34,1.72,207.94,-999.0,-999.0
1996,5,27,20.05,10.5,1.58,201.5,-999.0,-999.0
1996,5,28,20.79,10.62,2.6,176.44,-999.0,-999.0
1996,5,29,15.63,9.83,4.29,173.38,-999.0,-999.0
1996,5,30,17.8,8.67,4.0,183.44,-999.0,-999.0
1996,5,31,19.94,9.58,2.91,264.06,-999.0,-999.0
1996,6,1,21.49,9.83,1.59,135.12,-999.0,-999.0
1996,6,2,20.55,10.44,3.04,136.69,-999.0,-999.0
1996,6,3,20.91,9.52,2.6,156.31,-999.0,-999.0
1996,6,4,22.09,9.52,2.34,162.88,-999.0,-999.0
1996,6,5,22.44,11.05,1.7,129.56,-999.0,-999.0
1996,6,6,23.37,10.56,2.53,182.38,-999.0,-999.0
1996,6,7,23.05,9.77,2.58,104.19,-999.0,-999.0
1996,6,8,22.74,8.79,2.11,118.94,-999.0,-999.0
1996,6,9,24.94,8.61,2.2,136.62,-999.0,-999.0
1996,6,10,25.01,9.16,2.99,111.25,-999.0,-999.0
1996,6,11,24.7,8.67,2.41,112.88,-999.0,-999.0
1996,6,12,25.75,9.89,1.88,121.25,-999.0,-999.0
1996,6,13,26.51,10.99,1.46,189.0,-999.0,-999.0
1996,6,14,24.2,11.05,3.69,269.0,-999.0,-999.0
1996,6,15,19.26,7.93,2.5,144.75,-999.0,-999.0
1996,6,16,19.91,7.87,2.23,129.0,-999.0,-999.0
1996,6,17,19.96,7.87,1.95,166.38,-999.0,-999.0
1996,6,18,20.74,8.12,2.27,140.56,-999.0,-999.0
1996,6,19,22.12,8.85,1.92,165.25,-999.0,-999.0
1996,6,20,22.96,8.48,2.38,241.31,-999.0,-999.0
1996,6,21,24.12,9.64,2.32,209.0,-999.0,-999.0
1996,6,22,24.41,9.83,2.87,133.0,-999.0,-999.0
1996,6,23,26.07,9.83,2.45,176.44,-999.0,-999.0
1996,6,24,26.63,7.51,2.71,263.75,-999.0,-999.0
1996,6,25,26.0,8.85,3.16,141.88,-999.0,-999.0
1996,6,26,26.58,9.4,4.4,161.62,-999.0,-999.0
1996,6,27,23.84,7.51,6.8,311.44,-999.0,-999.0
1996,6,28,22.54,6.96,4.6,334.38,-999.0,-999.0
1996,6,29,23.35,7.39,2.59,285.5,-999.0,-999.0
1996,6,30,24.4,9.28,2.64,175.62,-999.0,-999.0
1996,7,1,25.51,9.09,2.76,228.62,-999.0,-999.0
1996,7,2,25.93,9.4,2.71,159.5,-999.0,-999.0
1996,7,3,27.32,8.3,2.15,154.75,-999.0,-999.0
1996,7,4,29.15,8.97,2.39,246.0,-999.0,-999.0
1996,7,5,28.48,10.44,3.01,140.75,-999.0,-999.0
1996,7,6,28.83,10.5,2.44,154.75,-999.0,-999.0
1996,7,7,28.87,10.31,2.29,171.25,-999.0,-999.0
1996,7,8,28.85,10.74,2.88,161.56,-999.0,-999.0
1996,7,9,29.38,9.46,2.83,250.81,-999.0,-999.0
1996,7,10,23.89,6.59,6.18,318.19,-999.0,-999.0
1996,7,11,22.71,4.7,3.67,316.0,-999.0,-999.0
1996,7,12,23.26,6.71,2.09,212.38,-999.0,-999.0
1996,7,13,25.04,6.9,2.49,86.06,-999.0,-999.0
1996,7,14,25.8,9.09,3.45,43.44,-999.0,-999.0
1996,7,15,27.38,10.31,2.34,250.56,-999.0,-999.0
1996,7,16,27.99,10.13,2.88,258.56,-999.0,-999.0
1996,7,17,26.76,9.46,3.19,231.5,-999.0,-999.0
1996,7,18,24.05,9.58,2.47,149.12,-999.0,-999.0
1996,7,19,24.52,8.91,1.83,169.62,-999.0,-999.0
1996,7,20,24.07,8.06,2.69,137.38,-999.0,-999.0
1996,7,21,23.64,8.54,2.34,123.38,-999.0,-999.0
1996,7,22,21.67,8.61,2.62,177.19,-999.0,-999.0
1996,7,23,22.72,8.0,1.88,146.25,-999.0,-999.0
1996,7,24,23.16,8.18,2.72,149.12,-999.0,-999.0
1996,7,25,25.3,9.7,2.08,201.38,-999.0,-999.0
1996,7,26,26.84,10.19,2.07,264.38,-999.0,-999.0
1996,7,27,25.76,9.58,2.12,156.62,-999.0,-999.0
1996,7,28,25.9,9.22,2.3,133.94,-999.0,-999.0
1996,7,29,26.76,9.77,2.01,165.25,-999.0,-999.0
1996,7,30,25.95,10.38,3.42,139.0,-999.0,-999.0
1996,7,31,25.3,10.74,3.04,143.38,-999.0,-999.0
1996,8,1,26.61,9.95,2.2,133.94,-999.0,-999.0
1996,8,2,28.38,9.28,2.07,218.31,-999.0,-999.0
1996,8,3,29.11,9.83,1.6,187.44,-999.0,-999.0
1996,8,4,28.5,9.89,1.98,158.75,-999.0,-999.0
1996,8,5,28.63,10.07,1.52,180.44,-999.0,-999.0
1996,8,6,29.02,10.56,1.23,172.81,-999.0,-999.0
1996,8,7,29.12,9.28,2.78,302.19,-999.0,-999.0
1996,8,8,28.68,10.5,2.88,139.75,-999.0,-999.0
1996,8,9,26.26,11.41,2.63,88.44,-999.0,-999.0
1996,8,10,22.98,9.52,2.59,121.38,-999.0,-999.0
1996,8,11,22.98,8.48,2.91,118.38,-999.0,-999.0
1996,8,12,23.4,9.28,2.7,126.44,-999.0,-999.0
1996,8,13,24.26,10.68,2.95,138.12,-999.0,-999.0
1996,8,14,25.51,11.35,2.28,149.5,-999.0,-999.0
1996,8,15,26.02,11.6,2.58,152.44,-999.0,-999.0
1996,8,16,26.69,11.78,2.52,163.62,-999.0,-999.0
1996,8,17,25.51,8.61,3.49,322.0,-999.0,-999.0
1996,8,18,24.44,8.0,2.84,277.94,-999.0,-999.0
1996,8,19,23.33,10.74,2.26,161.88,-999.0,-999.0
1996,8,20,23.65,9.16,1.84,279.69,-999.0,-999.0
1996,8,21,25.11,8.85,2.57,295.56,-999.0,-999.0
1996,8,22,24.17,8.18,3.38,265.0,-999.0,-999.0
1996,8,23,22.3,9.4,2.06,214.25,-999.0,-999.0
1996,8,24,24.36,8.97,2.34,311.75,-999.0,-999.0
1996,8,25,24.78,9.34,2.8,274.38,-999.0,-999.0
1996,8,26,25.61,11.11,2.12,148.56,-999.0,-999.0
1996,8,27,25.5,11.78,2.13,142.19,-999.0,-999.0
1996,8,28,24.4,11.6,3.09,124.31,-999.0,-999.0
1996,8,29,23.81,10.8,2.99,135.38,-999.0,-999.0
1996,8,30,22.73,11.54,2.58,143.0,-999.0,-999.0
1996,8,31,23.37,11.29,1.8,159.19,-999.0,-999.0
1996,9,1,23.08,11.41,3.27,135.44,-999.0,-999.0
1996,9,2,22.76,10.5,2.25,243.94,-999.0,-999.0
1996,9,3,21.12,11.23,1.41,157.88,-999.0,-999.0
1996,9,4,21.46,10.74,2.21,249.25,-999.0,-999.0
1996,9,5,20.75,10.07,4.95,286.06,-999.0,-999.0
1996,9,6,19.78,8.91,3.34,306.0,-999.0,-999.0
1996,9,7,16.59,6.29,4.96,251.94,-999.0,-999.0
1996,9,8,15.94,6.47,6.02,299.44,-999.0,-999.0
1996,9,9,17.35,6.84,4.02,268.38,-999.0,-999.0
1996,9,10,17.96,6.35,2.81,271.31,-999.0,-999.0
1996,9,11,18.48,7.2,2.36,176.94,-999.0,-999.0
1996,9,12,19.89,11.9,3.81,137.44,-999.0,-999.0
1996,9,13,23.71,12.39,5.93,198.81,-999.0,-999.0
1996,9,14,20.98,9.46,4.58,270.38,-999.0,-999.0
1996,9,15,16.9,6.1,4.03,245.94,-999.0,-999.0
1996,9,16,17.3,6.04,2.11,282.12,-999.0,-999.0
1996,9,17,17.87,6.59,2.52,273.88,-999.0,-999.0
1996,9,18,18.08,8.67,2.74,90.38,-999.0,-999.0
1996,9,19,17.92,10.25,5.55,99.19,-999.0,-999.0
1996,9,20,16.63,10.01,2.35,101.69,-999.0,-999.0
1996,9,21,19.01,9.77,1.95,255.19,-999.0,-999.0
1996,9,22,19.97,11.47,1.45,177.0,-999.0,-999.0
1996,9,23,20.1,12.7,4.19,162.06,-999.0,-999.0
1996,9,24,19.9,8.97,3.44,268.06,-999.0,-999.0
1996,9,25,18.65,8.24,2.55,252.31,-999.0,-999.0
1996,9,26,18.97,9.16,2.48,228.88,-999.0,-999.0
1996,9,27,16.63,9.22,6.75,254.88,-999.0,-999.0
1996,9,28,14.79,6.84,4.27,309.19,-999.0,-999.0
1996,9,29,14.27,6.84,2.99,80.0,-999.0,-999.0
1996,9,30,14.2,6.35,3.73,73.0,-999.0,-999.0
1996,10,1,13.79,6.59,2.83,99.88,-999.0,-999.0
1996,10,2,15.89,7.81,1.7,150.75,-999.0,-999.0
1996,10,3,16.93,8.3,1.47,235.0,-999.0,-999.0
1996,10,4,17.62,8.67,2.75,77.81,-999.0,-999.0
1996,10,5,15.79,8.61,4.7,93.56,-999.0,-999.0
1996,10,6,14.87,8.61,4.38,90.81,-999.0,-999.0
1996,10,7,15.82,8.73,2.35,108.38,-999.0,-999.0
1996,10,8,15.62,8.67,3.17,119.88,-999.0,-999.0
1996,10,9,14.23,8.3,4.73,89.06,-999.0,-999.0
1996,10,10,14.33,7.32,1.85,112.81,-999.0,-999.0
1996,10,11,14.25,7.81,1.46,132.94,-999.0,-999.0
1996,10,12,14.19,7.14,2.12,118.94,-999.0,-999.0
1996,10,13,14.18,6.9,1.65,151.69,-999.0,-999.0
1996,10,14,13.84,7.51,1.91,143.56,-999.0,-999.0
1996,10,15,15.06,8.12,2.37,124.5,-999.0,-999.0
1996,10,16,14.79,9.03,3.02,124.06,-999.0,-999.0
1996,10,17,16.73,10.44,4.31,147.88,-999.0,-999.0
1996,10,18,15.91,10.01,3.37,171.06,-999.0,-999.0
1996,10,19,13.96,7.08,2.88,319.5,-999.0,-999.0
1996,10,20,12.92,6.96,2.49,178.62,-999.0,-999.0
1996,10,21,12.42,6.23,3.23,321.19,-999.0,-999.0
1996,10,22,11.08,5.31,4.85,329.06,-999.0,-999.0
